rix_value,random_mean,random_sd,delta_random_minus_rix,rix_over_random_ratio,reduction_pct,empirical_p_one_sided,z_like_effect,n_random_controls,gene,metric
1144.117366227972,2571.052827402699,82.75664420414887,1426.9354611747272,0.44499955583711975,55.50004441628802,0.009900990099009901,17.2425486182678,100,ppluGFP,mean_within_basin_std
883.1582979535698,1791.1610040333894,61.03022380191628,908.0027060798196,0.49306471945561997,50.693528054438005,0.009900990099009901,14.877918669066217,100,amacGFP,mean_within_basin_std
3119.4937305796207,6966.7189416242845,228.55924646049402,3847.225211044664,0.4477708598148662,55.22291401851338,0.009900990099009901,16.832507416013243,100,cgreGFP,mean_within_basin_std
